1,0,769.54,601.55,84.57,233.47,1,-1,-1,-1
1,1,666.27,631.29,68.36,146.83,1,-1,-1,-1
1,2,59.55,592.54,52.06,198.19,1,-1,-1,-1
1,3,1821.75,638.32,64.71,162.21,1,-1,-1,-1
1,4,249.59,645.89,39.86,89.50,1,-1,-1,-1
1,5,925.18,630.92,55.62,143.45,1,-1,-1,-1
1,6,1384.68,468.02,50.85,181.59,1,-1,-1,-1
1,7,1175.16,656.00,43.92,104.26,1,-1,-1,-1
1,8,1305.39,683.07,38.60,62.98,1,-1,-1,-1
2,0,769.43,600.90,84.48,234.40,1,-1,-1,-1
2,1,666.65,631.49,66.52,147.03,1,-1,-1,-1
2,2,59.29,592.70,52.80,198.32,1,-1,-1,-1
2,3,1821.16,638.91,65.42,162.17,1,-1,-1,-1
2,4,248.08,645.49,40.90,90.42,1,-1,-1,-1
2,5,925.64,631.12,55.47,143.96,1,-1,-1,-1
2,6,1385.32,468.06,55.53,182.14,1,-1,-1,-1
2,7,1174.35,649.37,43.36,109.84,1,-1,-1,-1
2,8,1305.09,682.18,38.66,63.90,1,-1,-1,-1
3,0,769.87,600.91,84.11,234.46,1,-1,-1,-1
3,1,667.16,631.20,65.89,147.13,1,-1,-1,-1
3,2,59.10,592.67,52.53,198.37,1,-1,-1,-1
3,3,1821.21,638.83,65.25,162.10,1,-1,-1,-1
3,4,247.99,645.21,41.48,90.28,1,-1,-1,-1
3,5,925.84,631.20,54.79,143.83,1,-1,-1,-1
3,6,1385.06,467.95,57.68,182.20,1,-1,-1,-1
3,7,1175.24,648.50,42.80,110.41,1,-1,-1,-1
3,8,1305.30,682.06,38.83,64.15,1,-1,-1,-1
4,0,770.47,600.11,83.11,235.45,1,-1,-1,-1
4,1,668.37,633.95,64.93,144.08,1,-1,-1,-1
4,2,59.39,592.58,51.87,198.50,1,-1,-1,-1
4,3,1821.52,638.76,65.10,162.15,1,-1,-1,-1
4,4,248.24,645.02,41.61,90.20,1,-1,-1,-1
4,5,927.78,631.37,52.84,143.23,1,-1,-1,-1
4,6,1385.61,468.10,59.92,182.06,1,-1,-1,-1
4,7,1175.39,646.27,42.25,111.55,1,-1,-1,-1
4,8,1305.16,682.00,39.05,64.12,1,-1,-1,-1
5,0,769.84,599.14,81.75,235.90,1,-1,-1,-1
5,1,667.54,634.06,62.70,144.46,1,-1,-1,-1
5,2,59.44,592.67,51.58,198.79,1,-1,-1,-1
5,3,1821.41,638.41,65.45,162.41,1,-1,-1,-1
5,4,248.91,644.40,42.09,91.64,1,-1,-1,-1
5,5,929.66,629.59,51.40,143.91,1,-1,-1,-1
5,6,1385.72,467.70,62.14,182.07,1,-1,-1,-1
5,7,1174.64,640.81,42.90,116.47,1,-1,-1,-1
5,8,1304.71,682.29,39.19,63.99,1,-1,-1,-1
6,0,769.45,598.39,80.85,235.02,1,-1,-1,-1
6,1,667.65,635.52,61.38,142.43,1,-1,-1,-1
6,2,60.06,592.91,51.70,198.70,1,-1,-1,-1
6,3,1821.42,638.36,65.80,162.41,1,-1,-1,-1
6,4,248.90,644.84,42.29,91.89,1,-1,-1,-1
6,5,930.98,628.47,50.94,144.31,1,-1,-1,-1
6,6,1386.14,467.72,64.34,181.66,1,-1,-1,-1
6,7,1174.58,638.45,43.69,117.79,1,-1,-1,-1
6,8,1304.60,682.63,39.52,63.78,1,-1,-1,-1
7,0,766.92,598.21,82.28,233.05,1,-1,-1,-1
7,1,666.12,633.77,61.90,144.36,1,-1,-1,-1
7,2,60.21,593.15,51.92,198.47,1,-1,-1,-1
7,3,1821.34,638.34,66.11,162.41,1,-1,-1,-1
7,4,248.74,644.65,42.52,92.04,1,-1,-1,-1
7,5,931.26,628.44,50.42,144.59,1,-1,-1,-1
7,6,1386.26,467.23,67.21,182.02,1,-1,-1,-1
7,7,1174.37,637.59,44.28,118.62,1,-1,-1,-1
7,8,1304.52,682.58,39.70,63.80,1,-1,-1,-1
8,0,763.25,597.56,84.69,233.75,1,-1,-1,-1
8,1,663.70,635.00,61.93,142.94,1,-1,-1,-1
8,2,60.07,593.22,52.23,198.45,1,-1,-1,-1
8,3,1821.28,638.30,66.09,162.40,1,-1,-1,-1
8,4,248.61,644.42,42.16,92.29,1,-1,-1,-1
8,5,931.41,628.99,49.46,143.88,1,-1,-1,-1
8,6,1384.95,467.61,67.27,181.85,1,-1,-1,-1
8,7,1174.07,637.14,44.49,118.57,1,-1,-1,-1
8,8,1304.76,682.35,39.43,63.92,1,-1,-1,-1
9,0,762.76,597.53,85.81,234.00,1,-1,-1,-1
9,1,663.70,635.08,61.92,142.92,1,-1,-1,-1
9,2,60.03,593.25,52.30,198.43,1,-1,-1,-1
9,3,1821.32,638.30,65.96,162.40,1,-1,-1,-1
9,4,248.57,644.50,41.82,92.34,1,-1,-1,-1
9,5,931.69,629.17,48.78,143.59,1,-1,-1,-1
9,6,1384.59,467.43,67.48,182.11,1,-1,-1,-1
9,7,1174.18,636.97,44.41,119.34,1,-1,-1,-1
9,8,1304.81,682.27,39.23,63.99,1,-1,-1,-1
10,0,759.07,596.92,86.39,231.79,1,-1,-1,-1
10,1,661.15,634.58,60.21,142.65,1,-1,-1,-1
10,2,59.94,593.09,52.01,198.45,1,-1,-1,-1
10,3,1821.66,638.35,65.75,162.42,1,-1,-1,-1
10,4,249.13,643.61,41.57,92.47,1,-1,-1,-1
10,5,930.92,630.43,48.78,143.04,1,-1,-1,-1
10,6,1383.18,466.96,59.77,182.01,1,-1,-1,-1
10,7,1173.96,637.49,44.09,118.88,1,-1,-1,-1
10,8,1304.60,682.34,39.12,63.91,1,-1,-1,-1
11,0,756.42,597.44,87.85,231.62,1,-1,-1,-1
11,1,659.36,634.01,59.35,143.09,1,-1,-1,-1
11,2,60.11,593.15,52.24,198.40,1,-1,-1,-1
11,3,1821.53,638.10,66.11,162.60,1,-1,-1,-1
11,4,249.25,643.80,41.62,92.31,1,-1,-1,-1
11,5,931.15,628.96,48.44,144.82,1,-1,-1,-1
11,6,1383.64,466.49,54.73,181.60,1,-1,-1,-1
11,7,1174.35,637.78,44.20,119.32,1,-1,-1,-1
11,8,1304.79,682.30,39.17,63.77,1,-1,-1,-1
12,0,754.10,597.81,87.12,232.30,1,-1,-1,-1
12,1,658.53,634.49,57.33,142.83,1,-1,-1,-1
12,2,60.26,593.26,52.63,198.39,1,-1,-1,-1
12,3,1821.56,638.24,66.32,162.55,1,-1,-1,-1
12,4,248.71,643.95,41.70,92.69,1,-1,-1,-1
12,5,929.84,626.76,49.60,147.33,1,-1,-1,-1
12,6,1384.18,467.10,51.42,180.96,1,-1,-1,-1
12,7,1174.21,638.92,44.35,121.18,1,-1,-1,-1
12,8,1304.91,682.39,39.39,63.67,1,-1,-1,-1
13,0,751.32,598.49,87.62,231.44,1,-1,-1,-1
13,1,657.92,635.29,55.67,142.01,1,-1,-1,-1
13,2,60.24,593.52,53.18,198.17,1,-1,-1,-1
13,3,1821.01,638.75,66.20,162.13,1,-1,-1,-1
13,4,248.39,643.96,41.36,92.77,1,-1,-1,-1
13,5,924.17,627.17,54.17,147.17,1,-1,-1,-1
13,6,1384.89,467.30,49.21,181.50,1,-1,-1,-1
13,7,1174.05,639.88,44.15,122.17,1,-1,-1,-1
13,8,1304.95,682.70,39.07,63.46,1,-1,-1,-1
14,0,749.77,598.80,87.14,231.65,1,-1,-1,-1
14,1,658.19,635.56,54.67,141.23,1,-1,-1,-1
14,2,60.21,593.53,53.41,198.19,1,-1,-1,-1
14,3,1821.71,638.11,66.17,162.72,1,-1,-1,-1
14,4,248.28,643.66,41.31,93.33,1,-1,-1,-1
14,5,926.40,627.42,53.19,147.02,1,-1,-1,-1
14,6,1385.29,467.40,48.18,182.08,1,-1,-1,-1
14,7,1173.86,639.97,44.44,122.65,1,-1,-1,-1
14,8,1305.28,682.25,39.01,63.83,1,-1,-1,-1
15,0,749.78,598.78,87.07,231.64,1,-1,-1,-1
15,1,658.40,635.45,54.34,141.31,1,-1,-1,-1
15,2,60.20,593.53,53.52,198.18,1,-1,-1,-1
15,3,1821.84,638.13,66.17,162.70,1,-1,-1,-1
15,4,248.34,643.44,41.33,93.62,1,-1,-1,-1
15,5,927.13,627.54,52.64,146.91,1,-1,-1,-1
15,6,1385.50,467.38,47.69,182.30,1,-1,-1,-1
15,7,1173.96,640.22,44.72,122.79,1,-1,-1,-1
15,8,1305.22,682.07,39.04,63.99,1,-1,-1,-1
16,0,746.87,599.95,87.77,230.13,1,-1,-1,-1
16,1,658.04,636.19,53.48,140.39,1,-1,-1,-1
16,2,60.00,593.29,53.87,198.25,1,-1,-1,-1
16,3,1821.83,638.58,65.42,162.04,1,-1,-1,-1
16,4,248.35,643.61,41.32,93.42,1,-1,-1,-1
16,5,928.47,628.02,50.70,146.18,1,-1,-1,-1
16,6,1385.61,467.31,47.42,182.58,1,-1,-1,-1
16,7,1173.71,639.80,44.63,123.60,1,-1,-1,-1
16,8,1305.14,681.88,39.03,64.07,1,-1,-1,-1
17,0,745.32,600.51,87.64,229.48,1,-1,-1,-1
17,1,658.10,636.13,52.02,139.87,1,-1,-1,-1
17,2,60.02,593.36,53.67,198.30,1,-1,-1,-1
17,3,1822.02,638.15,66.01,162.53,1,-1,-1,-1
17,4,248.32,643.82,41.24,93.43,1,-1,-1,-1
17,5,928.08,626.86,50.31,147.28,1,-1,-1,-1
17,6,1385.74,467.25,47.11,182.43,1,-1,-1,-1
17,7,1173.81,639.70,44.57,123.80,1,-1,-1,-1
17,8,1305.07,682.08,38.89,64.06,1,-1,-1,-1
18,0,745.36,601.37,86.61,229.08,1,-1,-1,-1
18,1,658.97,636.27,50.49,139.53,1,-1,-1,-1
18,2,60.00,593.29,53.30,198.23,1,-1,-1,-1
18,3,1821.21,638.72,66.49,161.96,1,-1,-1,-1
18,4,248.68,643.99,41.14,93.11,1,-1,-1,-1
18,5,927.42,625.91,50.11,147.84,1,-1,-1,-1
18,6,1386.15,467.17,46.99,182.45,1,-1,-1,-1
18,7,1173.78,638.86,44.67,124.15,1,-1,-1,-1
18,8,1305.32,682.26,38.79,63.92,1,-1,-1,-1
19,0,746.88,602.61,84.02,227.50,1,-1,-1,-1
19,1,660.36,636.06,49.19,140.32,1,-1,-1,-1
19,2,61.54,593.71,57.53,197.99,1,-1,-1,-1
19,3,1821.86,638.10,66.09,162.98,1,-1,-1,-1
19,4,249.11,643.73,40.76,92.48,1,-1,-1,-1
19,5,927.24,624.00,49.71,150.30,1,-1,-1,-1
19,6,1385.92,468.47,46.58,181.34,1,-1,-1,-1
19,7,1174.80,639.35,44.30,123.79,1,-1,-1,-1
19,8,1304.21,681.87,39.44,64.31,1,-1,-1,-1
20,0,746.24,602.93,82.20,226.83,1,-1,-1,-1
20,1,660.76,635.82,48.45,140.72,1,-1,-1,-1
20,2,61.69,594.02,61.37,197.95,1,-1,-1,-1
20,3,1821.77,638.27,66.26,162.93,1,-1,-1,-1
20,4,249.52,644.03,40.74,92.05,1,-1,-1,-1
20,5,926.35,625.45,49.98,149.29,1,-1,-1,-1
20,6,1385.91,468.41,46.69,181.04,1,-1,-1,-1
